vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
8,58212,15.04,1598,103.6,5,400000,1,0,0,0,0,0,1,0,1
11,84000,19.2,1197,80,5,270000,1,0,0,0,0,0,1,1,0
8,55000,18.5,1197,82.85,5,450000,0,1,0,0,0,0,1,0,1
2,14200,17,1591,121.3,5,975000,1,0,0,0,0,0,1,0,1
11,72000,20.36,1197,78.9,5,211000,1,0,0,0,0,0,1,0,1
5,72000,21.4,1197,83.1,5,630000,1,0,0,0,0,0,1,0,1
2,2600,17.4,1497,117.6,5,1400000,1,0,0,0,0,0,1,1,0
8,77300,21.14,1498,103.52,5,475000,1,0,0,0,1,0,0,0,1
9,58000,17.01,1591,121.3,5,399000,1,0,0,0,0,0,1,0,1
6,66000,23.95,998,67.05,5,325000,1,0,0,0,0,0,1,1,0
9,50000,18.9,998,67.1,5,250000,0,1,0,0,0,0,1,0,1
2,14500,22,1197,81.8,5,720000,1,0,0,0,0,0,1,1,0
5,48805,24.52,1248,88.5,7,390000,0,1,0,0,1,0,0,0,1
8,37000,18.5,1197,82.9,5,395000,1,0,0,0,0,0,1,0,1
7,40000,20.51,998,67.04,5,400000,0,1,0,0,0,0,1,0,1
8,108000,22.9,1248,74,5,485000,1,0,0,0,1,0,0,0,1
3,31909,18.7,1199,88.7,5,615000,1,0,0,0,0,0,1,0,1
9,80000,28.4,1248,74,5,425000,1,0,0,0,1,0,0,0,1
5,58400,28.09,1248,88.5,5,728000,0,1,0,0,1,0,0,0,1
3,9800,24,1186,73.97,5,685000,1,0,0,0,1,0,0,0,1
12,70000,16.8,1493,110,5,255000,1,0,0,0,1,0,0,0,1
3,20572,24.3,1248,88.5,5,950000,1,0,0,0,1,0,0,1,0
5,37000,25.2,1248,74,5,675000,1,0,0,0,1,0,0,0,1
5,72447,24.52,1248,88.5,7,850000,1,0,0,0,1,0,0,0,1
5,39000,20.51,998,67.04,5,420000,0,1,0,0,0,0,1,0,1
4,40000,19.44,1198,67,7,430000,0,1,0,0,0,0,1,0,1
7,86000,22.7,1498,89.84,5,550000,1,0,0,0,1,0,0,0,1
10,32000,18.6,1197,85.8,5,350000,1,0,0,0,0,0,1,0,1
8,14258,18.6,1197,81.83,5,445000,1,0,0,0,0,0,1,0,1
4,17000,24.04,999,67,5,385000,1,0,0,0,0,0,1,1,0
8,83469,20.34,1498,103.2,5,485000,1,0,0,0,1,0,0,0,1
4,40000,20.63,1198,67.06,5,335000,0,1,0,0,0,0,1,0,1
3,20000,22,1197,81.8,5,587000,0,1,0,0,0,0,1,0,1
6,80000,23.1,998,67.04,5,450000,0,1,0,0,0,0,1,0,1
2,10695,23.01,999,67,5,395000,1,0,0,0,0,0,1,0,1
3,35000,24.3,1248,88.5,5,810000,0,1,0,0,1,0,0,0,1
9,67000,20.5,1598,103.5,5,325000,1,0,0,0,1,0,0,0,1
6,53698,28.09,1248,88.5,5,675000,1,0,0,0,1,0,0,0,1
3,16000,18.1,1496,105.94,5,950000,1,0,0,0,0,0,1,1,0
7,53000,21.94,1196,63,5,395000,0,1,0,1,0,0,0,0,1
11,80000,14.8,1598,105,5,350000,0,1,0,0,0,0,1,1,0
6,44000,18.6,1197,81.83,5,585000,1,0,0,0,0,0,1,0,1
3,35522,22,1582,126.2,5,885000,1,0,0,0,1,0,0,0,1
7,65000,26,1498,98.6,5,745000,1,0,0,0,1,0,0,0,1
4,24000,20.51,998,67.04,5,450000,1,0,0,0,0,0,1,0,1
4,46000,24.8,1396,88.7,5,765000,1,0,0,0,1,0,0,0,1
3,54695,21.19,1396,88.73,5,790000,1,0,0,0,1,0,0,0,1
3,38340,27.39,1248,74,5,790000,1,0,0,0,1,0,0,0,1
7,69000,22.8,1373,80.9,7,615000,1,0,0,1,0,0,0,0,1
9,66500,19.81,1086,68.05,5,260000,1,0,0,0,0,0,1,0,1
5,27266,17.4,1497,117.3,5,685000,1,0,0,0,0,0,1,0,1
5,50000,19.81,1086,68.05,5,428000,0,1,0,0,0,0,1,0,1
5,21000,18.15,1198,82,6,400000,0,1,0,0,0,0,1,0,1
4,68000,28.09,1248,88.5,5,750000,1,0,0,0,1,0,0,0,1
4,27826,19,1199,88.7,5,725000,1,0,0,0,0,0,1,1,0
3,19000,17.5,1199,88.7,5,795000,1,0,0,0,0,0,1,0,1
7,35734,21.21,1197,81.8,5,440000,1,0,0,0,0,0,1,0,1
6,50000,19,1199,88.7,5,575000,1,0,0,0,0,0,1,1,0
10,80000,20.92,998,67.1,5,250000,0,1,0,0,0,0,1,0,1
5,57000,22.54,1396,88.73,5,650000,1,0,0,0,1,0,0,0,1
8,90000,23.4,1248,74,5,500000,0,1,0,0,1,0,0,0,1
3,28000,18.9,1197,81.86,5,480000,0,1,0,0,0,0,1,0,1
5,49000,26.6,998,58.16,5,365000,1,0,0,1,0,0,0,0,1
5,90000,21.66,1498,103.52,5,550000,0,1,0,0,1,0,0,1,0
11,102000,21.9,1396,90,5,300000,0,1,0,0,1,0,0,0,1
2,25000,25.2,1248,74,5,700000,1,0,0,0,1,0,0,0,1
6,40864,17.4,1497,117.3,5,579000,1,0,0,0,0,0,1,0,1
9,51000,18.9,998,67.1,5,200000,0,1,0,0,0,0,1,0,1
3,36274,26.6,998,58.16,5,455000,1,0,0,1,0,0,0,0,1
7,39000,17.21,1197,103.6,5,565000,1,0,0,0,0,0,1,1,0
10,50000,20.51,998,67.04,5,275000,1,0,0,0,0,0,1,0,1
5,15000,18.7,1199,88.7,5,500000,0,1,0,0,0,0,1,0,1
5,50700,23.01,999,67,5,340000,1,0,0,0,0,0,1,0,1
2,40000,27.28,1047,69,5,665000,0,1,0,0,1,0,0,0,1
5,79000,22.7,799,53.64,5,235000,1,0,0,0,0,0,1,0,1
9,67235,25.47,1248,88.5,7,610000,1,0,0,0,1,0,0,0,1
7,115000,23.4,1248,74,5,521000,0,1,0,0,1,0,0,0,1
6,56000,18.19,1197,103.2,5,615000,1,0,0,0,0,0,1,1,0
3,70000,22.54,1396,88.73,5,920000,0,1,0,0,1,0,0,0,1
8,69141,22.7,1498,89.84,5,525000,1,0,0,0,1,0,0,0,1
5,35701,20.73,1373,91.1,5,645000,0,0,1,0,0,0,1,0,1
5,19000,18,1497,117.3,5,820000,1,0,0,0,0,0,1,1,0
4,75000,22.7,799,53,5,285000,1,0,0,0,0,0,1,0,1
4,37000,26.6,998,58.16,5,415000,1,0,0,1,0,0,0,0,1
7,82500,23.4,1248,74,5,425000,0,1,0,0,1,0,0,0,1
5,33582,19.12,1373,91.1,5,740000,1,0,0,0,0,0,1,1,0
4,24000,19.01,1462,103.26,7,825000,1,0,0,0,0,0,1,0,1
3,60000,21.5,1497,108.5,5,725000,0,1,0,0,1,0,0,0,1
6,29675,18,1497,117.3,5,795000,1,0,0,0,0,0,1,1,0
5,14286,23.1,998,67.04,5,395000,1,0,0,0,0,0,1,0,1
3,40000,21.9,1396,88.76,5,739000,1,0,0,0,1,0,0,0,1
8,40000,19.1,1197,85.8,5,400000,0,1,0,0,0,0,1,0,1
10,53000,22.9,1248,74,5,395000,1,0,0,0,1,0,0,0,1
3,23150,23.95,998,67.1,5,394000,1,0,0,0,0,0,1,1,0
3,15001,17.3,1497,121,7,1375000,1,0,0,0,1,0,0,0,1
3,32400,23.84,1199,83.83,5,500000,1,0,0,0,0,0,1,1,0
5,61000,28.4,1248,74,5,590000,1,0,0,0,1,0,0,0,1
7,41600,15.37,1196,73,7,321000,1,0,0,0,0,0,1,0,1
11,48300,18.9,998,67.1,5,240000,0,1,0,0,0,0,1,0,1
2,5000,21.21,1197,81.8,5,745000,0,1,0,0,0,0,1,0,1
6,18056,20.4,1197,83.11,5,460000,1,0,0,0,0,0,1,0,1
7,73000,16.47,1198,74,5,445000,1,0,0,0,0,0,1,0,1
8,37900,21.9,1396,88.8,5,435000,1,0,0,0,1,0,0,0,1
5,14550,21.4,1197,83.1,5,559000,1,0,0,0,0,0,1,0,1
5,41000,17.5,1373,80.46,7,780000,0,1,0,1,0,0,0,0,1
6,78286,22.8,1373,80.9,7,650000,1,0,0,1,0,0,0,0,1
3,16443,19.1,1368,98.6,5,770000,1,0,0,0,0,0,1,0,1
2,10000,18,1497,117.6,5,1150000,0,1,0,0,0,0,1,1,0
8,39757,20.51,998,67.04,5,298000,1,0,0,0,0,0,1,0,1
3,61000,24.3,1248,88.5,5,1025000,1,0,0,0,1,0,0,0,1
6,50000,17.5,1298,85.8,5,460000,0,1,0,0,0,0,1,0,1
8,39600,15.37,1196,73,5,300000,1,0,0,0,0,0,1,0,1
11,60000,17.92,1086,62.1,5,160000,0,1,0,0,0,0,1,0,1
6,52606,18.9,998,67.1,5,370000,1,0,0,0,0,0,1,0,1
6,70000,26,1498,98.6,5,655000,0,1,0,0,1,0,0,0,1
5,30000,25.32,1198,77,6,475000,0,1,0,0,1,0,0,0,1
6,80000,24,1120,70,5,415000,0,1,0,0,1,0,0,0,1
10,73320,20,1399,68,5,275000,1,0,0,0,1,0,0,0,1
5,80000,24.52,1248,88.5,7,800000,0,1,0,0,1,0,0,0,1
9,70000,22.9,1248,74,5,411000,1,0,0,0,1,0,0,0,1
7,73000,26.21,1248,88.5,5,545000,0,1,0,0,1,0,0,0,1
5,50000,22.54,1396,88.73,5,600000,0,1,0,0,1,0,0,0,1
14,17000,19.7,796,46.3,5,145000,1,0,0,0,0,0,1,0,1
10,50000,16.2,1493,110,5,325000,0,1,0,0,1,0,0,0,1
7,77000,25.2,1248,74,5,525000,1,0,0,0,1,0,0,0,1
8,13450,19.81,1086,68.05,5,290000,1,0,0,0,0,0,1,0,1
2,23000,25.5,1498,98.6,5,1000000,0,1,0,0,1,0,0,0,1
7,95000,20.54,1598,103.6,5,525000,1,0,0,0,1,0,0,0,1
8,55713,17,1197,80,5,350000,1,0,0,0,0,0,1,0,1
10,49100,19.7,796,46.3,5,155000,1,0,0,0,0,0,1,0,1
4,18500,18.9,1197,81.86,5,635000,1,0,0,0,0,0,1,1,0
5,51000,24.3,1248,88.5,5,825000,1,0,0,0,1,0,0,0,1
2,20000,28.4,1248,74.02,5,855000,1,0,0,0,1,0,0,1,0
5,48000,27.3,1498,98.6,5,550000,1,0,0,0,1,0,0,0,1
7,71000,21.66,1498,103.52,5,550000,1,0,0,0,1,0,0,1,0
2,34197,16.11,1196,72.42,5,465000,1,0,0,0,0,0,1,0,1
5,27000,17,1197,80,5,580000,1,0,0,0,0,0,1,0,1
5,50000,17,1197,80,5,550000,1,0,0,0,0,0,1,0,1
6,12000,19.1,1197,85.8,5,650000,0,1,0,0,0,0,1,0,1
5,30000,19.44,1198,67,7,300000,0,1,0,0,0,0,1,0,1
5,60000,21.4,1197,83.1,5,600000,0,1,0,0,0,0,1,1,0
4,35000,24.52,1248,88.5,7,950000,0,1,0,0,1,0,0,0,1
6,12450,20.36,1197,78.9,5,395000,1,0,0,0,0,0,1,0,1
4,7500,18.9,1197,81.86,5,495000,1,0,0,0,0,0,1,0,1
5,15680,20.51,998,67.04,5,451000,1,0,0,0,0,0,1,1,0
3,15000,17,1497,121.36,5,900000,0,1,0,0,0,0,1,0,1
4,15000,18.9,1197,82,5,550000,1,0,0,0,0,0,1,1,0
8,58000,22.32,1582,126.3,5,515000,1,0,0,0,1,0,0,0,1
7,70310,23.4,1248,74,5,575000,1,0,0,0,1,0,0,0,1
6,61000,20.88,1196,61.7,5,390000,1,0,0,1,0,0,0,0,1
4,44000,20.14,1498,88,5,675000,1,0,0,0,1,0,0,0,1
3,17000,24.3,1248,88.5,5,895000,1,0,0,0,1,0,0,0,1
10,29000,21.79,998,67.05,5,260000,1,0,0,0,0,0,1,0,1
5,36100,26.6,998,58.16,5,414000,1,0,0,1,0,0,0,0,1
4,50000,19.3,1248,73.9,5,730000,1,0,0,0,1,0,0,0,1
11,114231,15.6,1196,70,5,249000,1,0,0,0,0,0,1,0,1
4,44046,28.09,1248,88.5,5,800000,1,0,0,0,1,0,0,0,1
7,72264,22.8,1373,80.9,7,600000,1,0,0,1,0,0,0,0,1
4,15000,23.01,999,67,5,330000,1,0,0,0,0,0,1,0,1
9,72000,22.32,1582,126.32,5,521000,1,0,0,0,1,0,0,1,0
3,36000,24.3,1248,88.5,5,800000,1,0,0,0,1,0,0,0,1
4,19000,15,1598,103.6,5,725000,1,0,0,0,0,0,1,0,1
7,28000,33.44,796,40.3,4,281000,1,0,0,1,0,0,0,0,1
3,17000,18.78,999,75,5,635000,1,0,0,0,0,0,1,0,1
4,20000,19,1199,88.7,5,695000,1,0,0,0,0,0,1,1,0
10,60000,17,1497,118,5,365000,1,0,0,0,0,0,1,0,1
3,50000,25.17,799,53.3,5,350000,0,1,0,0,0,0,1,0,1
4,64874,25.2,1248,74,5,635000,1,0,0,0,1,0,0,0,1
5,19000,17.5,1373,91.1,7,750000,0,1,0,0,0,0,1,0,1
3,45000,25.17,799,53.3,5,350000,0,1,0,0,0,0,1,0,1
7,70000,26,1498,98.6,5,600000,0,1,0,0,1,0,0,0,1
5,64000,21.19,1396,88.73,5,695000,1,0,0,0,1,0,0,0,1
8,55322,16.47,1198,74,5,421000,1,0,0,0,0,0,1,0,1
3,19000,21.21,1197,81.8,5,741000,1,0,0,0,0,0,1,0,1
6,47000,15,1598,103.5,5,485000,1,0,0,0,0,0,1,0,1
14,77433,12.8,1493,100,5,220000,1,0,0,0,0,0,1,0,1
3,16285,18.6,1197,81.83,5,675000,1,0,0,0,0,0,1,0,1
7,72569,22.7,1498,89.84,5,580000,1,0,0,0,1,0,0,0,1
7,55000,20.77,1248,88.76,7,500000,1,0,0,0,1,0,0,0,1
3,35000,20.73,1373,91.1,5,800000,0,1,0,0,0,0,1,0,1
4,20000,25.17,799,53.3,5,375000,1,0,0,0,0,0,1,0,1
4,43000,18.6,1197,81.83,5,600000,1,0,0,0,0,0,1,0,1
5,40000,25.2,1248,74,5,500000,0,1,0,0,1,0,0,0,1
10,70000,20.54,1598,103.6,5,349000,1,0,0,0,1,0,0,0,1
4,40000,19.44,1198,67,7,421000,0,1,0,0,0,0,1,0,1
6,30000,23.95,998,67.1,5,350000,0,1,0,0,0,0,1,0,1
6,47745,27.4,1498,98.63,5,450000,1,0,0,0,1,0,0,0,1
4,76000,21.94,1196,61.7,5,395000,1,0,0,1,0,0,0,0,1
10,76000,19.81,1086,68.05,5,270000,0,1,0,0,0,0,1,0,1
3,36313,23.84,1199,84,5,441000,1,0,0,0,0,0,1,0,1
9,56200,23.4,1248,74,5,485000,1,0,0,0,1,0,0,0,1
7,89000,19.3,1248,73.9,5,565000,1,0,0,0,1,0,0,0,1
15,127000,16.1,1197,85,5,145000,1,0,0,0,0,0,1,0,1
4,49000,24.52,1248,88.5,7,925000,1,0,0,0,1,0,0,0,1
7,35000,20.51,998,67.04,5,370000,0,1,0,0,0,0,1,0,1
6,50000,20.4,1197,83.11,5,425000,0,1,0,0,0,0,1,0,1
3,40000,28.4,1248,74.02,5,825000,1,0,0,0,1,0,0,1,0
7,48828,22.74,796,47.3,5,275000,1,0,0,0,0,0,1,0,1
7,87600,25.2,1248,74,5,465000,1,0,0,0,1,0,0,0,1
11,35000,15.6,1196,70,5,275000,0,1,0,0,0,0,1,0,1
9,100000,23.5,1396,88.7,5,485000,0,1,0,0,1,0,0,0,1
2,27000,24.04,999,67,5,460000,0,1,0,0,0,0,1,1,0
6,20000,20.63,1198,67.06,5,250000,0,1,0,0,0,0,1,0,1
7,56795,26.2,998,58.2,5,340000,1,0,0,1,0,0,0,0,1
1,10000,21,1498,74.96,7,600000,0,1,0,0,1,0,0,0,1
4,62428,24.3,1248,88.5,5,900000,1,0,0,0,1,0,0,0,1
7,45000,26,1498,98.6,5,675000,1,0,0,0,1,0,0,0,1
4,32000,23.84,1199,84,5,465000,1,0,0,0,0,0,1,0,1
4,40000,18.6,1197,81.83,5,630000,0,1,0,0,0,0,1,0,1
13,60000,19.7,796,46.3,5,150000,0,1,0,0,0,0,1,0,1
6,18914,20.4,1197,81.8,5,500000,1,0,0,0,0,0,1,0,1
8,49000,22.07,1199,73.9,5,380000,1,0,0,0,1,0,0,0,1
3,41000,18.1,1199,88.7,5,575000,1,0,0,0,0,0,1,1,0
5,74601,21.13,1498,108.6,5,611000,1,0,0,0,1,0,0,0,1
5,61000,19.08,1582,126.2,5,760000,1,0,0,0,1,0,0,1,0
11,50000,19.3,1248,73.9,5,300000,0,1,0,0,1,0,0,0,1
6,60000,23.01,999,67,5,315000,1,0,0,0,0,0,1,0,1
5,36836,23.1,998,67.04,5,460000,1,0,0,0,0,0,1,1,0
5,7000,17.7,1497,113.42,5,665000,1,0,0,0,0,0,1,0,1
10,60000,20.36,1197,78.9,5,200000,0,1,0,0,0,0,1,0,1
3,35000,28.4,1248,74,5,770000,1,0,0,0,1,0,0,1,0
10,20000,19.7,796,46.3,5,170000,0,1,0,0,0,0,1,0,1
9,33700,20.92,998,67.1,5,200000,1,0,0,0,0,0,1,0,1
12,96000,17,1197,80,5,275000,1,0,0,0,0,0,1,0,1
3,4933,21.4,1197,83.1,5,710000,1,0,0,0,0,0,1,0,1
6,83000,18.23,1582,126.2,5,841000,1,0,0,0,1,0,0,1,0
5,87000,25.32,1198,77,6,450000,1,0,0,0,1,0,0,0,1
8,75518,18.5,1197,82.9,5,390000,1,0,0,0,0,0,1,0,1
4,13355,21.4,1197,83.1,5,565000,1,0,0,0,0,0,1,0,1
6,49000,20.73,1373,91.1,5,575000,1,0,0,0,0,0,1,0,1
4,26000,18.7,1199,88.7,5,700000,0,1,0,0,0,0,1,0,1
2,10000,14.8,1497,121.36,5,950000,0,1,0,0,0,0,1,1,0
3,27000,20.51,998,67,5,550000,0,1,0,0,0,0,1,1,0
4,30000,20.89,1197,81.8,5,415000,0,1,0,0,0,0,1,0,1
6,55300,21.66,1498,103.52,5,650000,1,0,0,0,1,0,0,1,0
4,23000,25.47,1248,88.5,7,899000,1,0,0,0,1,0,0,0,1
4,25000,21.79,998,67.05,5,425000,1,0,0,0,0,0,1,1,0
5,15068,21.4,1197,83.1,5,560000,1,0,0,0,0,0,1,0,1
9,69000,19,1086,68.1,5,295000,1,0,0,0,0,1,0,0,1
8,97000,17.01,1591,121.3,5,510000,1,0,0,0,0,0,1,0,1
8,44900,17.2,1197,103.6,5,495000,1,0,0,0,0,0,1,1,0
8,40000,19.81,1086,68.05,5,295000,0,1,0,0,0,0,1,0,1
3,4075,20.3,1086,68.07,5,550000,1,0,0,0,0,0,1,1,0
3,10415,20.89,1197,81.8,5,491000,1,0,0,0,0,0,1,0,1
7,69000,33.54,998,67.04,5,349000,1,0,0,1,0,0,0,0,1
5,28854,18.9,1197,82,5,535000,1,0,0,0,0,0,1,0,1
4,25000,28.4,1248,74.02,5,754000,0,1,0,0,1,0,0,0,1
12,27000,18.9,998,67.1,5,185000,1,0,0,0,0,0,1,0,1
3,74000,24.2,1498,93.87,7,964000,0,1,0,0,1,0,0,0,1
8,76000,21.9,1396,88.76,5,375000,1,0,0,0,1,0,0,0,1
3,23493,24.7,796,47.3,5,319000,1,0,0,0,0,0,1,0,1
5,37900,18.19,1197,103.2,5,749000,1,0,0,0,0,0,1,1,0
9,47123,15.04,1598,103.6,5,311000,1,0,0,0,0,0,1,0,1
4,29000,24.04,999,67,5,400000,1,0,0,0,0,0,1,1,0
4,14000,18.2,1199,88.7,5,680000,1,0,0,0,0,0,1,1,0
11,69000,18.5,1197,80,5,245000,1,0,0,0,0,0,1,0,1
5,78010,21.66,1498,103.52,5,660000,1,0,0,0,1,0,0,1,0
4,17500,18.9,1197,81.86,5,500000,0,1,0,0,0,0,1,0,1
5,21000,22.3,799,53.26,5,300000,1,0,0,0,0,0,1,0,1
6,28000,18.9,998,67.1,5,390000,1,0,0,0,0,0,1,0,1
8,70000,22.32,1582,126.3,5,480000,1,0,0,0,1,0,0,1,0
3,3200,23,999,67,5,346000,1,0,0,0,0,0,1,1,0
7,56000,31.79,998,58.2,5,340000,1,0,0,1,0,0,0,0,1
6,56400,22.8,1373,80.9,7,678000,0,1,0,1,0,0,0,0,1
6,24000,18,1497,117.3,5,825000,1,0,0,0,0,0,1,1,0
5,76000,24.52,1248,88.5,7,825000,1,0,0,0,1,0,0,0,1
4,70000,16.5,1493,70,7,700000,0,1,0,0,1,0,0,0,1
6,112300,18.6,1197,81.83,5,535000,0,1,0,0,0,0,1,0,1
7,66000,21.66,1498,103.52,5,580000,1,0,0,0,1,0,0,1,0
8,61000,24,1120,70,5,425000,1,0,0,0,1,0,0,0,1
3,28314,23.1,998,67.04,5,490000,1,0,0,0,0,0,1,0,1
11,23000,17,1197,80,5,275000,1,0,0,0,0,0,1,0,1
1,4000,18.15,998,118.35,5,1185000,1,0,0,0,0,0,1,1,0
6,87000,17.21,1197,103.5,5,600000,1,0,0,0,0,0,1,1,0
6,15000,18.9,1197,81.86,5,525000,1,0,0,0,0,0,1,1,0
3,2500,23.84,1199,84,5,495000,1,0,0,0,0,0,1,1,0
3,29000,33.44,796,40.3,4,345000,1,0,0,1,0,0,0,0,1
6,54625,18.6,1197,81.83,5,595000,0,0,1,0,0,0,1,0,1
2,8000,17,1591,121.3,5,1250000,1,0,0,0,0,0,1,1,0
19,120000,18.9,1061,47,5,50000,0,1,0,0,0,0,1,0,1
3,32000,17.5,1373,91.1,7,810000,1,0,0,0,0,0,1,0,1
9,73000,22.9,1248,74,5,385000,1,0,0,0,1,0,0,0,1
4,23000,21.01,1197,81.8,5,600000,1,0,0,0,0,0,1,0,1
8,120000,23.4,1248,74,5,475000,0,1,0,0,1,0,0,0,1
8,30588,16.2,1599,103.2,5,490000,1,0,0,0,0,0,1,0,1
3,14577,18.6,1197,81.83,5,625000,1,0,0,0,0,0,1,0,1
6,55000,22,1197,81.8,5,530000,1,0,0,0,0,0,1,0,1
3,33000,28.09,1248,88.5,5,1000000,1,0,0,0,1,0,0,0,1
8,55000,20,1399,68.1,5,250000,0,1,0,0,1,0,0,0,1
5,90000,18,1497,117.3,5,725000,1,0,0,0,0,0,1,1,0
3,6800,23.95,998,67.05,5,375000,1,0,0,0,0,0,1,0,1
7,52455,20.54,1598,103.6,5,565000,1,0,0,0,1,0,0,0,1
7,66266,21.27,1396,88.76,5,545000,1,0,0,0,1,0,0,0,1
6,100000,22.8,1373,80.9,7,650000,1,0,0,1,0,0,0,0,1
5,41974,24.52,1248,88.5,7,811000,1,0,0,0,1,0,0,0,1
5,84000,24.52,1248,88.5,7,825000,1,0,0,0,1,0,0,0,1
9,106000,19.3,1248,73.9,5,370000,0,1,0,0,1,0,0,0,1
2,25000,15.37,1196,73,5,411000,0,1,0,0,0,0,1,0,1
7,63762,25.1,1498,98.6,5,650000,1,0,0,0,1,0,0,0,1
9,56328,21.9,1396,88.76,5,370000,1,0,0,0,1,0,0,0,1
2,19247,24,1199,83.81,5,550000,1,0,0,0,0,0,1,1,0
5,67817,20.36,1197,78.9,5,465000,1,0,0,0,0,0,1,0,1
6,40000,20.73,1373,91.1,5,715000,1,0,0,0,0,0,1,0,1
4,3600,24.7,796,47.3,5,318000,0,1,0,0,0,0,1,0,1
6,73000,18,1198,86.7,5,450000,1,0,0,0,0,0,1,0,1
12,52755,17.3,1061,57.5,5,233000,0,1,0,0,0,1,0,0,1
5,90000,24.3,1248,88.5,5,750000,0,1,0,0,1,0,0,0,1
4,30000,20.89,1197,81.8,5,500000,0,1,0,0,0,0,1,0,1
10,73000,19.81,1086,68.05,5,375000,1,0,0,0,0,0,1,0,1
5,40000,18.9,1197,82,5,485000,0,1,0,0,0,0,1,0,1
4,58000,20.63,1198,67.06,5,360000,0,1,0,0,0,0,1,0,1
5,71000,20.73,1373,91.1,5,600000,1,0,0,0,0,0,1,0,1
5,71500,21.7,1498,98.96,5,690000,1,0,0,0,1,0,0,0,1
8,71200,19.3,1248,73.9,5,465000,1,0,0,0,1,0,0,0,1
5,41000,28.09,1248,88.5,5,750000,1,0,0,0,1,0,0,0,1
8,65512,22.32,1582,126.32,5,585000,1,0,0,0,1,0,0,0,1
6,37000,15.63,1499,110.4,5,665000,1,0,0,0,0,0,1,1,0
10,50000,17.92,1086,62.1,5,250000,0,1,0,0,0,0,1,0,1
3,11510,24,1186,73.97,5,550000,1,0,0,0,1,0,0,0,1
4,50000,25.32,1198,77,6,490000,1,0,0,0,1,0,0,0,1
7,117962,25.2,1248,74,5,480000,0,1,0,0,1,0,0,0,1
5,115000,28.09,1248,88.5,5,655000,1,0,0,0,1,0,0,0,1
4,50000,19.67,1582,126.2,5,1100000,0,1,0,0,1,0,0,0,1
3,1300,21.4,1197,83.1,5,890000,1,0,0,0,0,0,1,1,0
10,94000,16.95,1197,78.9,5,355000,1,0,0,0,0,0,1,1,0
9,43500,19.3,1248,73.9,5,420000,0,1,0,0,1,0,0,0,1
7,20903,32.52,998,58.33,5,410000,1,0,0,1,0,0,0,0,1
7,30000,15.37,1196,73,5,250000,0,1,0,0,0,0,1,0,1
4,80000,23.84,1199,84,5,420000,0,1,0,0,0,0,1,0,1
7,103247,22.32,1582,126.32,5,740000,1,0,0,0,1,0,0,0,1
13,100000,17.7,1497,78,5,225000,0,1,0,0,0,0,1,0,1
1,15000,22.1,1396,88.7,5,1350000,0,1,0,0,1,0,0,0,1
4,9691,28.4,1248,74.02,5,822000,1,0,0,0,1,0,0,0,1
5,87000,22.3,799,53.26,5,325000,1,0,0,0,0,0,1,0,1
5,37000,25.17,799,53.3,5,350000,0,1,0,0,0,0,1,0,1
10,46700,22.9,1248,74,5,270000,1,0,0,0,1,0,0,0,1
6,120000,26,1498,98.6,5,600000,0,1,0,0,1,0,0,0,1
10,45000,19.2,1197,80,5,385000,1,0,0,0,0,0,1,1,0
3,69000,23.8,1498,78.9,5,860000,1,0,0,0,1,0,0,1,0
2,30000,27.4,1498,98.63,5,700000,0,1,0,0,1,0,0,0,1
2,40000,18.6,1197,81.86,5,750000,0,1,0,0,0,0,1,0,1
5,49000,21.21,1197,81.8,5,490000,1,0,0,0,0,0,1,0,1
9,70000,19.7,796,46.3,5,200000,0,1,0,0,0,0,1,0,1
6,70000,19.64,1461,108.45,5,775000,1,0,0,0,1,0,0,0,1
2,18900,23.84,1199,83.83,5,550000,1,0,0,0,0,0,1,1,0
9,15000,20.36,1197,78.9,5,400000,0,1,0,0,0,0,1,0,1
4,34000,24.3,1248,88.5,5,950000,1,0,0,0,1,0,0,0,1
4,30700,23.9,1582,126.2,5,925000,1,0,0,0,1,0,0,0,1
3,21500,21.21,1197,81.8,5,650000,0,1,0,0,0,0,1,0,1
9,55294,20.92,998,67.1,5,251000,0,1,0,0,0,0,1,0,1
3,10000,28.4,1248,74.02,5,800000,0,1,0,0,1,0,0,0,1
8,20000,18.6,1197,85.8,5,350000,0,1,0,0,0,0,1,0,1
12,77000,18.9,1061,67,5,150000,0,1,0,0,0,0,1,0,1
7,72859,20.77,1248,88.8,7,600000,1,0,0,0,1,0,0,0,1
7,77984,22.7,1498,89.84,5,565000,1,0,0,0,1,0,0,0,1
7,43000,18.9,1197,82,5,380000,1,0,0,0,0,0,1,0,1
7,60000,20,1399,68.05,5,250000,1,0,0,0,1,0,0,0,1
2,37326,18.78,999,75,5,550000,1,0,0,0,0,0,1,0,1
7,48255,22.74,796,47.3,5,250000,1,0,0,0,0,0,1,0,1
5,45215,21.4,1197,83.1,5,698000,1,0,0,0,0,0,1,1,0
4,33000,24.04,999,67,5,395000,1,0,0,0,0,0,1,1,0
4,20000,17.7,1591,121.3,5,775000,0,1,0,0,0,0,1,0,1
2,57000,28.4,1248,74.02,5,750000,0,1,0,0,1,0,0,0,1
